61331	15.130106	1.593939	1
12947	4.052342	1.522413	2
43561	3.862740	1.447257	1
14865	1.691149	1.335183	2
34941	8.581607	0.478262	3
6366	1.973333	0.042017	2
49795	3.077923	1.007341	1
7583	0.000000	0.555275	2
38147	8.801871	0.985655	3
32739	0.820388	0.185010	1
41076	4.573853	0.924468	1
37360	6.153546	0.343401	1
9691	1.132754	0.881087	2
11383	5.505075	1.575733	2
40110	8.854217	0.236216	3
33925	3.111901	0.152459	1
13278	4.407694	0.169397	2
38342	1.761291	1.547417	1
27879	11.621239	0.337636	3
2220	4.838893	0.538896	2
58320	2.404989	0.532323	1
51028	5.199734	0.797599	1
65758	9.975507	0.435771	1
36614	9.819158	0.363424	3
51691	2.301171	1.169120	1
7224	2.903338	1.382949	2
49652	1.800080	1.032806	1
15648	4.560324	1.396300	2
26031	13.214414	0.601311	3
16717	4.182810	0.108948	2
1883	0.156332	1.281667	2
66196	11.473230	0.501465	1
39941	8.655462	0.929725	3
8241	2.814443	1.224222	2
43122	10.674707	0.961236	3
20395	0.000000	0.347686	2
26680	2.128734	1.204489	1
10179	2.616147	0.502134	2
52673	3.879426	1.344831	1
10270	4.315049	0.981836	2
10284	7.108345	0.491880	2
8006	0.783846	0.651867	2
47144	7.766223	0.126705	3
4243	0.000000	0.723984	2
39082	11.938198	1.226929	3
8442	4.735379	0.232097	2
1369	5.923241	1.674952	2
75477	11.669372	1.256132	1
59128	1.427161	0.098746	1
38767	9.273339	1.529815	3
52674	13.049042	0.991334	3
73381	4.198588	0.031402	1
65421	7.733111	1.015525	1
71597	10.825757	1.525492	1
66776	9.894182	0.749638	1
12229	0.000000	0.788921	2
5315	6.161788	0.689960	2
71794	8.413846	0.940447	1
22829	9.442573	0.480678	3
13161	2.755489	1.192664	2
14546	3.125579	0.809855	2
7112	1.685985	0.018284	2
8010	0.582957	0.330036	2
24543	6.767863	0.828587	3
41132	12.609442	0.749446	3
67087	6.598547	1.266856	1
49370	5.261725	1.341927	1
48313	8.411031	0.204930	3
30648	3.957584	0.907860	1
26396	9.002350	1.673979	3
42274	10.936605	0.067988	3
39721	10.569745	1.551071	3
8042	5.803429	0.248719	2
10933	8.180165	0.769076	2
22115	7.425366	0.211181	3
44718	10.236218	0.128183	3
31521	10.586500	0.330561	3
54677	7.940777	0.295797	3
48510	3.328642	0.840185	1
32078	5.538149	0.820004	3
30758	10.849472	1.210702	3
43597	2.800524	1.395563	1
10423	7.943812	1.269424	2
53905	2.235328	0.385595	1
28264	8.984503	0.420053	3
15803	10.525724	1.141322	3
19137	8.050299	1.241370	2
10057	3.440754	1.150311	2
77989	13.222748	0.565278	1
44620	6.481198	1.457621	3
47897	2.364985	0.345404	1
25771	10.490011	0.316164	3
24666	5.005603	0.408123	1
13219	4.921444	0.157924	2
10342	5.517362	1.362541	2
46643	7.842629	0.576469	3
42162	12.587286	1.235096	3
59154	4.443611	0.722810	1
40593	10.153068	0.757941	3
6047	1.304221	1.506967	2
48251	7.610617	1.635415	3
50431	14.789751	0.340433	3
27139	8.707990	0.194746	3
34059	10.889587	0.506081	3
64469	14.055613	0.336781	1
30462	15.641025	1.176731	3
19045	5.876155	1.610601	2
35918	7.732233	1.539502	3
53491	7.619754	0.883412	3
453	0.389124	0.914166	2
72339	9.989073	0.829597	1
33176	10.995873	0.556692	3
5344	1.223805	0.156723	2
14184	2.096776	1.519537	2
16537	12.775303	0.607296	3
32703	12.685910	0.741649	3
6186	0.000000	0.722334	2
1852	3.258721	0.157359	2
73840	14.401189	1.412384	1
55168	3.192877	0.828254	1
40529	6.851600	0.118313	3
12380	7.493547	1.096954	2
54691	3.697774	1.587929	1
37958	10.830172	0.611276	3
6744	6.298684	0.884446	2
68646	2.185323	0.251406	1
34128	8.284891	0.921303	3
35933	7.900846	0.533619	3
8528	8.813752	0.038551	2
2125	8.283926	0.349293	2
51962	5.234328	0.764989	1
3227	0.000000	0.163970	2
68558	9.429211	1.511276	1
36289	10.306661	0.205680	3
32547	3.536164	0.278350	1
48896	7.121485	1.370506	3
76594	10.985432	1.360418	1
32302	12.881615	0.596684	3
9023	1.615720	1.177324	2
62410	3.561682	1.522540	1
27631	10.111759	1.011170	3
14252	0.000000	0.266428	2
70935	14.315493	1.007064	1
34441	11.522655	0.718938	3
34036	3.252185	0.744160	1
0	5.318188	0.670752	2
43158	8.079060	0.277427	3
27397	11.336380	1.626325	3
12430	4.057662	0.730136	2
60711	9.320483	0.368623	1
15725	2.963746	1.172383	2
27466	4.961568	1.294638	1
759	0.941478	0.162411	2
41914	10.348194	1.168249	3
33708	12.613006	0.657075	3
7996	1.934175	0.130597	2
26291	12.843654	1.569279	3
23812	5.640908	1.640257	1
7139	7.291828	1.282927	2
14540	2.459452	0.096004	2
3339	2.167672	0.428806	2
8871	0.000000	0.002132	2
23844	9.691448	0.932651	3
42170	10.957918	1.231055	3
18586	11.143161	0.754859	3
9013	3.889854	1.660260	2
43247	5.039564	0.819976	3
38010	4.011672	0.800212	1
29983	8.158407	0.575344	3
4168	5.496659	1.459235	2
73532	12.581707	0.828935	1
35741	8.320570	1.485386	3
35297	10.847770	0.972621	3
15390	5.709363	0.979232	2
30710	10.335429	1.664042	3
26776	7.954021	0.072779	3
12288	5.480294	0.414427	2
74288	13.747107	0.501561	1
72433	4.258621	0.980747	1
7264	3.725892	1.366656	2
9912	2.161181	1.667280	2
69207	12.948622	0.951353	1
2543	3.065942	0.355581	2
9403	0.000000	0.443148	2
2720	4.849556	0.420838	2
10462	5.197842	1.487794	2
39110	3.936871	1.678201	1
47029	0.402235	0.957205	1
62328	4.417684	1.665646	1
34815	11.674148	1.651900	3
38332	10.559991	1.106991	3
51090	8.322590	0.251440	3
22074	6.802703	1.380947	1
44088	13.576718	1.197634	3
24759	12.088774	1.537118	3
22678	3.555795	0.910308	1
8909	0.033544	1.056646	2
17867	1.873449	1.619530	2
6616	7.688308	0.986378	2
50193	1.375571	0.254041	1
26266	9.048578	0.253397	3
36582	10.861102	1.095354	3
52161	11.163556	1.359787	3
18642	8.957591	0.371960	3
28788	0.659361	1.574029	1
29008	9.273243	0.719537	3
70956	4.405494	0.762239	1
4906	1.990495	0.160721	2
36798	9.133487	1.421802	3
18088	3.592926	1.235777	2
31347	9.017276	1.617064	3
15510	6.703433	0.109737	2
37801	11.871182	0.569994	3
40748	7.261572	1.276040	3
70456	12.349374	1.616494	1
19405	4.685018	0.700824	2
77723	13.546859	0.073670	1
30196	6.090113	0.649305	1
33626	8.085989	1.375685	3
78653	10.244311	1.227670	1
38701	14.229994	1.250280	3
35649	2.122174	1.365966	1
29343	12.376078	1.550238	3
11632	5.535397	0.964989	2
30814	4.329368	0.306484	1
25389	5.910702	0.377565	1
26528	3.736911	0.922375	1
46241	10.662772	0.859132	3
43862	13.141548	0.196562	3
12009	0.000000	0.561528	2
68715	8.089756	1.489188	1
64419	6.779191	0.983308	1
28837	10.425922	0.450138	3
10179	3.290556	1.024773	2
11027	4.530716	0.105961	2
13216	0.000000	0.956766	2
41815	12.210278	0.734004	3
31339	8.501798	1.570279	3
37454	10.096014	0.317558	3
54678	4.183382	1.067215	1
5559	2.773746	1.345315	2
38666	7.951897	1.623140	3
46559	2.362096	0.245477	1
43013	10.132810	0.377829	3
9289	3.439107	1.504626	2
42824	9.669424	0.803906	3
37146	3.512918	1.343920	1
34788	10.635378	1.142445	3
43915	9.808218	1.550376	3
71752	7.241964	0.978160	1
41978	3.981914	1.526595	1
24530	8.541206	1.637410	3
67810	8.978777	0.107604	1
26872	13.834885	1.320513	3
44553	1.781042	1.629493	1
40459	10.415229	0.307824	3
4174	5.920194	0.516772	2
13681	2.151106	1.042988	2
8444	4.917159	1.436153	2
55418	3.120667	0.866337	1
33166	9.595201	0.302951	3
12660	1.139894	0.757334	2
26828	6.249569	0.160391	3
27512	11.222756	0.757111	3
65437	9.524066	1.115481	1
6992	0.000000	1.414262	2
24081	6.687554	0.778778	3
47836	11.784593	0.859488	3
20991	9.742512	0.300406	3
33137	12.841670	1.068044	3
49389	7.034332	0.351338	3
10037	3.854188	0.176406	2
69783	10.029211	0.254075	1
34674	11.097656	0.427454	3
7641	4.822601	0.169262	2
31515	1.770699	0.424091	1
36345	7.505538	0.592113	3
29793	9.515066	0.748188	3
59630	1.573866	1.214514	1
29561	9.083501	1.493873	3
6335	0.792274	0.818284	2
8972	1.925543	1.494153	2
76453	13.910277	1.086417	1
26815	14.568955	1.686013	3
22047	3.714074	1.051349	1
66228	2.257731	1.080713	1
47081	3.442569	1.601964	1
74390	16.111800	0.446759	1
2300	4.020545	0.835996	2
68060	6.808969	1.151979	1
31047	3.802153	1.157942	1
51830	4.388408	0.133261	1
47388	3.443470	0.813363	1
73569	13.833285	1.246171	1
54656	3.689102	1.425132	1
68479	9.939531	0.004046	1
41152	4.097364	0.623324	1
37841	6.492582	0.355608	3
6599	7.651957	1.414676	2
71276	8.374508	0.667915	1
0	0.000000	0.531963	2
38242	0.676658	0.693865	1
1231	5.487943	0.960648	2
57625	9.247595	0.974876	1
43219	2.444567	0.860867	1
38324	7.245796	0.348193	3
84356	11.292351	0.195030	1
69636	5.910140	0.508164	1
16023	6.085629	1.220088	2
10578	7.618779	0.045267	2
45521	3.394317	1.640262	1
13791	0.059208	1.195460	2
36381	6.313721	0.582752	3
22868	3.201733	0.213092	1
43844	5.896994	0.156095	3
7648	3.694206	1.511997	2
60793	1.737247	0.796070	1
38955	4.658744	0.648545	1
68113	11.894265	1.329494	1
10724	0.123599	0.173948	2
70525	11.035405	0.440540	1
9765	0.826630	1.584686	2
8203	0.000000	0.611389	2
16130	0.000000	1.080886	2
37402	9.241016	0.989429	3
38016	9.290127	1.118998	3
24328	9.886138	0.984291	3
74547	13.561001	1.557666	1
5100	3.859638	0.242734	2
31474	4.890585	0.054768	1
28940	3.937717	0.037918	1
30594	10.807315	1.597593	3
325	0.754676	1.373433	2
27551	7.878092	0.641657	3
47291	0.100662	0.260747	1
15218	4.612222	1.126822	2
45317	9.809001	0.805054	3
8071	4.030296	0.875341	2
57345	8.594114	0.318017	3
45121	12.276767	0.577530	3
41792	11.055867	0.952844	3
50776	10.872898	0.392941	3
64806	5.953612	0.520255	1
41319	8.072873	1.197598	3
15096	0.000000	1.561811	2
58302	5.180349	0.324301	1
10726	1.519627	0.642313	2
45534	10.679232	1.594792	3
29148	0.482227	0.119846	1
23563	4.779954	1.066303	1
74119	16.589828	1.091918	1
3793	3.953213	1.462282	2
12008	4.063868	0.986827	2
10651	2.728787	1.168825	2
25822	2.493838	0.614295	1
57304	2.560941	0.303400	1
55255	4.776487	1.183648	1
29962	11.103852	1.102610	3
12734	0.269391	0.672694	2
32441	9.137513	1.659798	3
30211	3.435963	0.747148	1
26890	9.233382	0.905119	3
13201	1.125162	1.455358	2
15119	6.567533	1.342126	2
9848	6.294129	0.996137	2
41033	9.232507	0.517759	3
63802	5.675250	0.575940	1
25377	5.405486	0.714801	3
40531	5.083203	0.710345	3
33264	2.711403	0.694945	1
54472	9.073550	0.403660	3
30553	9.840266	0.390199	3
13070	5.756770	0.660737	2
37645	9.889684	0.844433	3
6954	4.700060	1.526333	2
48404	9.018278	1.359936	3
11645	6.223546	0.961005	2
33405	9.125725	0.312513	3
34079	10.629493	0.281783	3
63843	11.900954	0.021670	1
14072	2.071436	0.227401	2
7691	5.303389	0.227007	2
14727	9.432958	1.342575	3
48163	7.908270	1.613045	3
23490	2.591492	0.897420	1
50928	11.672480	0.455658	3
31673	8.742086	0.182536	3
46614	14.249376	0.300328	3
52625	11.847364	0.905790	3
38819	10.038718	0.102606	3
9771	0.751862	0.517288	2
9804	3.141088	1.355533	2
6272	4.038988	1.391460	2
53795	2.381510	0.788255	1
19876	8.108366	1.574325	3
63899	10.880723	0.210372	1
40209	3.848226	0.179601	1
66920	9.493970	0.230525	1
33790	10.624091	0.232018	3
23939	2.482134	1.500755	1
74663	12.066897	0.730416	1
66860	9.081807	1.002988	1
16998	6.628276	1.670879	2
29934	11.192597	1.110101	3
6556	0.410833	0.600472	2
35651	8.332631	0.860811	3
33613	12.351464	0.372029	3
30258	10.584900	0.764572	3
38233	7.666194	0.867577	3
30953	0.000000	1.253838	1
33921	11.225572	0.637998	3
78579	14.183221	1.006023	1
11669	1.402147	0.345947	2
31645	2.239577	0.550418	1
32065	11.515171	1.632067	3
28256	14.350374	1.277669	3
9762	2.426698	0.337709	2
14559	2.482020	0.430225	2
31933	4.108461	1.477072	1
42255	10.610698	0.209541	3
70500	6.353364	0.567635	1
22463	4.510020	0.427278	1
71727	5.048113	0.549472	1
12425	10.178013	1.141348	2
73839	9.168467	0.277643	1
10020	11.117894	0.842980	3
11990	3.221345	0.160379	2
5108	0.435069	1.046878	2
43456	12.902254	0.691751	3
73666	11.732843	1.059699	1
48427	7.997388	1.302770	3
11576	0.000000	0.279802	2
43193	10.050526	0.997500	3
14705	6.425026	0.753625	2
32435	8.529400	0.304580	3
10683	4.980171	0.541391	2
26970	7.704330	0.128722	3
69776	10.051811	0.450922	1
38291	10.699893	0.563949	3
72804	10.798147	1.568524	1
70577	16.154633	1.665558	1
1533	0.000000	0.969607	2
33202	8.560604	0.303282	3
56821	3.676418	1.669373	1
46697	2.708518	0.935779	1
15022	4.762466	1.637535	2
5372	4.770813	1.119783	2
66736	7.076948	0.281214	1
62413	7.401616	1.487174	1
3214	5.871537	0.025659	2
13199	3.852354	0.340682	2
36724	0.814716	0.296538	1
77414	11.254057	0.979295	1
46551	7.919912	0.336406	3
1206	4.694649	0.230180	2
53300	8.748724	0.161105	3
46646	3.959304	0.677210	1
44318	4.831275	0.873587	1
0	6.385187	1.640147	2
56554	1.575929	0.936748	1
57737	7.843165	0.996706	3
1991	0.000000	1.145700	2
12285	12.777752	1.520282	2
12855	6.302272	1.194387	2
37971	8.678734	1.484732	3
68928	11.688115	1.697743	1
53518	4.899014	0.048768	1
37890	5.555651	0.009021	3
10695	7.290819	0.673246	2
43514	3.257270	1.029849	1
30052	7.826050	0.882725	3
71227	10.662590	0.629335	1
54187	2.470916	0.129363	1
32225	9.084491	0.505195	3
35840	9.886097	0.204701	3
27266	1.794593	1.564524	1
12525	1.503988	0.298305	2
70565	11.898901	1.270206	1
21757	11.065886	1.553374	3
14310	2.796142	0.111485	2
29863	12.131624	1.193556	3
11128	3.321791	1.381507	2
42440	1.633727	1.044303	1
83244	15.177776	1.258342	1
63061	11.886309	1.678750	1
67798	9.734742	0.445462	1
67510	9.821698	0.636463	1
35215	10.354588	0.761199	3
10261	8.259759	1.339428	2
13252	1.306146	1.098813	2
41704	9.772048	1.212071	3
24872	10.443654	1.345412	3
29738	11.444196	0.131014	3
11087	3.113367	0.907059	2
38115	9.652325	1.527250	3
49088	9.487535	1.191250	3
33403	6.970431	1.695848	3
8840	2.542252	1.118829	2
10633	1.542329	1.542401	2
6141	6.892331	1.342696	2
44224	3.610356	1.356884	1
43306	2.843204	1.359403	1
69003	12.204840	1.466707	1
79461	16.786757	0.877954	1
10444	6.547930	1.121440	2
53733	4.209435	1.313813	1
41582	2.844525	0.066978	1
56987	4.388703	0.544585	1
39761	5.142832	0.638270	1
73564	20.075673	1.002853	1
68706	10.775935	0.400423	1
10390	5.396801	0.830024	2
32424	8.996778	0.758544	3
44486	13.465502	1.318512	3
53654	2.797710	0.353953	1
12804	0.298075	1.610809	2
12910	6.134291	0.107599	2
85688	21.235950	1.369800	1
75902	18.102658	1.624457	1
73119	9.022294	0.744772	1
80	5.113325	0.573505	2
7677	9.101252	1.682873	2
14661	0.494833	0.390004	2
15564	8.099789	0.110871	3
8606	5.448111	1.161319	2
41339	10.798772	0.021264	3
20958	8.018418	0.532630	3
19996	3.532423	0.094297	2
10541	4.760805	1.462530	2
40505	10.223240	1.252535	3
8169	5.891942	0.108768	2
28239	7.826053	1.528295	3
20857	3.291572	1.424536	2
35112	5.601742	0.224139	1
23244	1.516706	1.181282	1
63003	1.404411	0.055240	1
28069	4.225067	1.689634	1
33413	9.554283	1.068683	3
17356	1.184551	1.022842	2
12412	2.781680	1.653405	2
77599	14.606110	0.038821	1
17133	5.658017	0.180055	2
9330	3.122227	1.505102	2
4464	6.437968	1.354607	2
65418	8.379231	0.338427	1
79480	14.909461	0.243128	1
48481	8.018655	0.415261	3
36380	11.346672	1.304797	3
5754	2.761507	0.756427	2
8076	1.699603	0.718144	2
34134	5.882201	1.033759	3
32954	6.141599	0.731722	3
13096	1.189872	0.874984	2
78273	14.106335	1.598579	1
51289	13.916387	1.262514	3
7705	7.590324	1.464432	2
16405	0.000000	1.453079	2
44085	5.858138	1.043090	3
66819	6.404959	1.115575	1
6398	2.822491	1.285087	2
71680	11.327182	0.487755	1
59636	5.000061	1.565562	1
6000	6.699082	0.094618	2
12276	3.684578	1.055505	2
29775	10.274460	0.289068	3
39361	8.887467	0.691731	3
9912	1.980682	1.038545	2
58998	4.417767	1.615722	1
5103	0.233236	0.068552	2
34291	7.224876	0.428249	3
75430	12.467890	1.436360	1
42801	11.940336	0.799373	3
46384	10.612248	0.788901	3
23946	8.515106	1.631837	3
28018	3.258881	0.779402	1
58163	3.840524	1.338260	1
2535	0.000000	0.272190	2
13081	7.342768	0.493772	2
28799	1.026031	1.604312	1
11918	0.286778	0.913192	2
52690	10.663405	0.059878	3
8258	4.008460	1.463275	2
73414	12.821737	0.310954	1
27044	5.491280	0.258928	3
51798	6.084604	0.698731	1
71475	10.067019	0.746747	1
23099	7.426302	0.563408	3
76707	13.360855	0.248499	1
43828	9.627947	0.725500	3
28926	12.623913	0.457238	3
51368	8.907155	0.916639	3
76799	7.350717	1.241708	1
52788	9.496913	1.078447	3
27757	13.409008	0.160587	3
70174	14.812668	0.474186	1
68679	12.871501	0.106464	1
63019	2.645088	0.332456	1
70137	7.221464	0.603580	1
9468	0.140756	0.599867	2
29917	12.467550	1.508606	3
34840	9.370890	1.128105	3
38925	1.384604	1.677411	1
7837	3.565793	0.028964	2
67911	8.203175	0.422115	1
31961	12.170341	1.398489	3
43442	10.929665	0.206176	3
6805	6.017586	0.782341	2
34363	7.550664	0.273218	3
2933	0.099722	1.207279	2
41202	4.315583	0.861057	1
4144	1.064239	0.974297	2
46455	12.303982	0.769242	3
35898	3.233769	1.480639	1
39227	10.295770	0.971130	3
54290	14.298805	1.367401	3
9292	3.492622	0.063062	2
7363	4.236977	1.397383	2
9690	3.478739	0.832453	2
32997	10.880446	1.133453	3
72128	10.598907	0.255240	1
52290	0.867606	1.286771	1
10549	3.148261	1.646111	2
9909	6.504128	1.444585	2
25534	13.031799	0.347203	3
12057	0.000000	0.833467	2
15929	10.148109	0.060919	3
3422	0.000000	0.738098	2
4471	2.264613	0.336802	2
16731	5.169186	0.982059	2
54290	11.280690	0.131994	3
45444	13.139750	1.026322	3
42082	9.814617	0.305093	3
47437	2.419402	0.293993	1
20346	10.104399	1.486714	3
43196	9.331998	0.469099	3
38808	10.011820	1.102659	3
54154	3.952527	1.233855	1
47222	0.834763	1.279999	1
39082	8.024425	1.021744	3
23140	9.778480	1.157991	2
13350	1.159072	0.393699	2
7536	4.164315	1.017635	2
68731	5.113844	0.512276	1
9827	4.573579	0.869518	2
54140	2.237350	0.547313	1
65583	12.462044	1.537394	1
78115	12.039214	1.628587	1
76266	9.822394	0.526218	1
16857	2.313643	0.833515	2
15733	5.128076	1.401253	2
67201	12.138152	1.615829	1
49861	8.764110	1.665184	3
12971	3.740301	0.736576	2
68712	7.266848	1.080718	1
64457	14.390808	1.053324	1
65260	10.315728	0.658965	1
9626	4.191005	1.373081	2
8461	2.723536	1.173993	2
41496	15.212653	0.654199	3
63140	12.339514	1.614234	1
31695	6.132777	0.316781	3
20868	2.915608	0.155692	2
65522	10.402542	0.000393	1
57197	4.011161	0.045419	1
42919	12.406316	1.527633	3
7247	4.602297	1.365444	2
63820	5.682590	0.587376	1
81687	13.217751	1.520882	1
67116	5.790329	0.167164	1
37192	9.306790	0.950382	3
26039	5.116362	1.610824	1
30537	3.805932	0.050202	1
15694	2.421730	0.275449	2
7011	1.829553	0.803243	2
27985	8.914116	0.802028	3
7734	0.000000	1.370497	2
34406	13.531750	0.516583	3
10588	0.000000	0.436118	2
7491	3.773819	0.021831	2
5332	5.364340	0.647283	2
24	3.224263	0.310040	2
49449	3.128433	0.200292	1
10574	3.225841	1.034811	2
49788	7.254495	0.105937	3
8303	4.093578	0.353105	2
43259	10.316795	0.070440	3
30491	8.757753	0.547507	3
0	6.290890	1.076989	2
57499	3.443603	1.501960	1
26758	8.077383	0.199455	3
39010	10.873693	1.281596	3
50644	12.247461	0.644045	3
4227	5.180596	0.042698	2
35776	12.838035	1.008032	3
44292	13.667057	0.512737	3
67477	8.941219	1.683789	1
51923	10.446230	0.764269	3
8760	2.976380	0.834175	2
28842	1.824281	1.299004	1
13950	0.690089	0.557101	2
39318	9.488115	0.793397	3
20322	9.450809	0.532003	3
8774	3.010838	1.155659	2
16387	0.000000	0.556954	2
32663	14.789837	1.609178	3
15705	2.805365	1.234609	2
12205	5.290283	1.565240	2
38887	11.167205	0.762973	3
42158	7.908293	0.275315	3
22146	10.689891	1.685391	3
32996	7.665223	0.723724	3
14504	10.024502	0.566281	2
31070	9.769062	1.122120	3
70268	14.163359	1.660833	1
16690	0.551081	0.601489	2
42168	7.236424	1.246236	3
26388	0.228413	1.487259	1
11879	4.413051	0.071870	2
7055	10.215150	0.601813	2
48397	2.165696	1.292621	1
47953	6.895455	1.034779	3
69912	13.226808	1.043678	1
7114	6.205663	1.541070	2
58633	4.915140	0.575109	1
49211	4.835694	0.583615	3
31227	10.014352	1.319219	3
31367	12.493862	0.455153	3
53822	8.512594	0.374652	3
14360	3.360497	0.386991	2
36506	10.419432	1.414476	3
2715	3.503790	1.580831	2
72170	11.855861	0.314946	1
77344	17.356852	0.990795	1
10570	4.046735	1.496584	2
30214	11.252443	1.665694	3
27641	2.184033	0.964414	1
53270	7.936545	1.045139	3
22838	9.156719	0.406431	3
28958	12.655438	1.419569	3
1887	1.375751	1.146442	2
43937	6.741823	0.288181	3
30054	7.074414	1.168449	3
51907	10.005998	0.851433	3
39711	9.273947	1.008350	3
17676	11.376856	0.395803	3
33911	1.412750	0.233530	1
75917	16.941263	1.613680	1
66969	3.819904	0.870786	1
49364	6.901320	1.525285	1
23048	9.407990	0.739642	3
74116	7.401031	1.011458	1
20890	11.232385	1.561558	3
43854	7.941713	0.350350	3
6279	2.554520	0.152288	2
27586	8.163879	0.241368	3
10004	0.810828	1.569068	2
10697	0.000000	0.781049	2
23940	13.118284	0.884097	3
32688	10.880533	0.881545	3
77567	8.944999	1.532939	1
11787	6.404117	0.183560	2
43396	7.608311	0.050156	3
52476	10.889651	1.487752	3
9649	0.000000	1.326488	2
12529	1.758814	0.878630	2
16172	0.000000	1.063322	2
65695	9.530904	0.674375	1
30532	13.075691	1.579719	3
46253	8.746653	0.045182	3
79644	13.767097	0.269534	1
10695	1.980150	0.238298	2
39217	7.418161	0.496782	3
71028	11.436487	0.309161	1
69932	7.275707	1.134513	1
36457	8.462458	0.630322	3
4995	5.618729	0.549810	2
27439	9.707903	0.441601	3
66006	12.064604	0.428764	1
72435	10.832762	1.330826	1
24738	2.731329	0.781122	1
39622	11.726155	1.571450	3
30347	12.852307	1.158184	3
23278	12.519868	1.403518	3
42834	5.733262	0.420076	1
43468	8.521165	0.771352	3
44175	14.412211	0.921174	3
13003	3.312287	0.164417	2
41050	7.091405	1.679973	3
50787	10.923040	0.597472	3
28556	9.492391	1.132077	3
41184	0.459020	0.521872	1
28815	11.972350	1.133703	3
5732	4.466082	0.557903	2
